id,user_id,date,time_of_day,age,device_type,subscription_tier,experience_level,is_weekend,time_spent_minutes,tasks_attempted,tasks_completed,avg_time_per_task_seconds,focus_score,interruption_count,battery_level,network_quality,screen_brightness,notification_count,goal_completed,completion_rate,age_group,day_of_week,tasks_per_minute,completion_ratio,day_of_month,month,year,rolling_mean_time_spent,completed
4864,139,2024-09-26,1,55,0,0,1,0,23.2,2,0,0.0,26.0,2.0,46.0,4,52,1,0,0.0,51-60,3,0.08620689655172414,0.0,26,9,2024,18.12857142857143,0
10757,317,2024-09-26,0,35,0,2,1,0,23.0,6,5,228.0,31.0,0.0,94.0,4,66,5,1,0.8333333333333334,31-40,3,0.2608695652173913,0.8333333333333334,26,9,2024,21.97142857142857,0
10758,317,2024-09-26,1,35,0,2,1,0,14.0,5,5,247.0,53.0,5.0,55.0,3,58,0,0,1.0,31-40,3,0.35714285714285715,1.0,26,9,2024,20.47142857142857,1
11441,336,2024-09-26,2,45,0,2,1,0,5.0,1,1,235.0,35.0,2.0,71.0,5,68,3,0,1.0,41-50,3,0.2,1.0,26,9,2024,23.342857142857145,1
11440,336,2024-09-26,1,45,0,2,1,0,21.0,3,2,300.0,38.0,1.0,76.0,3,67,2,1,0.6666666666666666,41-50,3,0.14285714285714285,0.6666666666666666,26,9,2024,21.842857142857145,0
11439,336,2024-09-26,0,45,0,2,1,0,5.0,3,2,159.0,49.0,1.0,63.0,4,68,5,1,0.6666666666666666,41-50,3,0.6,0.6666666666666666,26,9,2024,18.942857142857143,0
1918,57,2024-09-26,0,20,1,0,2,0,27.9,3,2,300.0,53.0,2.0,52.0,3,59,4,1,0.6666666666666666,0-20,3,0.10752688172043011,0.6666666666666666,26,9,2024,15.557142857142859,0
4820,138,2024-09-26,2,55,0,0,0,0,8.3,3,1,180.0,47.0,1.0,88.0,4,24,6,1,0.3333333333333333,51-60,3,0.36144578313253006,0.3333333333333333,26,9,2024,18.814285714285713,0
4819,138,2024-09-26,0,55,0,0,0,0,16.9,4,2,204.0,18.0,1.0,68.0,5,80,4,1,0.5,51-60,3,0.2366863905325444,0.5,26,9,2024,17.2,0
1919,57,2024-09-26,1,20,1,0,2,0,15.1,2,1,300.0,78.0,0.0,37.0,3,100,2,1,0.5,0-20,3,0.13245033112582782,0.5,26,9,2024,17.0,0
1920,57,2024-09-26,2,20,1,0,2,0,14.4,1,1,300.0,40.0,2.0,78.0,3,65,4,1,1.0,0-20,3,0.06944444444444445,1.0,26,9,2024,17.74285714285714,1
4783,137,2024-09-26,0,30,1,0,0,0,20.4,3,2,300.0,48.0,1.0,21.0,4,83,0,0,0.6666666666666666,21-30,3,0.14705882352941177,0.6666666666666666,26,9,2024,20.942857142857143,0
4740,136,2024-09-26,2,55,2,1,0,0,15.8,3,2,296.0,41.0,1.0,22.0,4,65,1,0,0.6666666666666666,51-60,3,0.18987341772151897,0.6666666666666666,26,9,2024,17.7,0
4739,136,2024-09-26,1,55,2,1,0,0,17.6,2,1,300.0,11.0,3.0,74.0,4,74,3,1,0.5,51-60,3,0.11363636363636363,0.5,26,9,2024,18.214285714285715,0
4692,135,2024-09-26,0,20,0,0,1,0,13.7,4,1,188.0,22.0,2.0,82.0,2,62,3,0,0.25,0-20,3,0.29197080291970806,0.25,26,9,2024,11.342857142857142,0
1983,59,2024-09-26,0,45,2,1,2,0,5.0,5,3,99.0,60.0,2.0,67.0,4,93,2,1,0.6,41-50,3,1.0,0.6,26,9,2024,14.942857142857141,0
1984,59,2024-09-26,2,45,2,1,2,0,34.7,1,0,0.0,59.0,2.0,52.0,4,44,2,0,0.0,41-50,3,0.02881844380403458,0.0,26,9,2024,13.528571428571428,0
10802,318,2024-09-26,0,40,0,1,1,0,5.0,3,1,123.0,38.0,3.0,72.0,2,76,2,1,0.3333333333333333,31-40,3,0.6,0.3333333333333333,26,9,2024,14.828571428571427,0
10803,318,2024-09-26,1,40,0,1,1,0,10.6,2,0,0.0,37.0,0.0,59.0,4,88,3,0,0.0,31-40,3,0.18867924528301888,0.0,26,9,2024,14.842857142857142,0
10804,318,2024-09-26,2,40,0,1,1,0,34.2,7,2,282.0,28.0,3.0,74.0,2,100,1,1,0.2857142857142857,31-40,3,0.2046783625730994,0.2857142857142857,26,9,2024,16.914285714285715,0
4666,134,2024-09-26,2,50,2,0,2,0,7.3,1,0,0.0,92.0,0.0,26.0,5,54,1,1,0.0,41-50,3,0.136986301369863,0.0,26,9,2024,11.457142857142857,0
2115,62,2024-09-26,2,35,1,0,1,0,13.2,5,3,165.0,59.0,0.0,46.0,5,45,2,0,0.6,31-40,3,0.3787878787878788,0.6,26,9,2024,12.342857142857143,0
6855,197,2024-09-26,1,25,0,0,1,0,25.2,2,2,300.0,43.0,2.0,21.0,5,62,4,0,1.0,21-30,3,0.07936507936507936,1.0,26,9,2024,16.54285714285714,1
6130,175,2024-09-26,1,25,2,1,1,0,23.9,1,0,0.0,28.0,4.0,85.0,4,87,2,0,0.0,21-30,3,0.041841004184100423,0.0,26,9,2024,12.299999999999999,0
492,15,2024-09-26,2,50,2,0,1,0,10.0,1,1,300.0,37.0,2.0,80.0,4,76,5,0,1.0,41-50,3,0.1,1.0,26,9,2024,18.5,1
554,17,2024-09-26,0,40,1,0,0,0,17.8,2,2,300.0,70.0,1.0,70.0,4,67,0,1,1.0,31-40,3,0.11235955056179775,1.0,26,9,2024,24.02857142857143,1
555,17,2024-09-26,1,40,1,0,0,0,34.8,3,3,300.0,69.0,0.0,71.0,4,68,4,1,1.0,31-40,3,0.08620689655172414,1.0,26,9,2024,22.857142857142858,1
8164,233,2024-09-26,2,45,0,2,0,0,50.6,5,3,300.0,46.0,1.0,36.0,3,49,3,1,0.6,41-50,3,0.09881422924901186,0.6,26,9,2024,25.014285714285716,0
8163,233,2024-09-26,1,45,0,2,0,0,5.0,4,2,73.0,46.0,3.0,63.0,4,49,4,1,0.5,41-50,3,0.8,0.5,26,9,2024,23.0,0
8162,233,2024-09-26,0,45,0,2,0,0,10.5,7,4,113.0,36.0,1.0,75.0,5,87,2,1,0.5714285714285714,41-50,3,0.6666666666666666,0.5714285714285714,26,9,2024,19.957142857142856,0
8111,232,2024-09-26,1,25,0,0,0,0,5.0,2,2,167.0,81.0,1.0,37.0,3,90,3,1,1.0,21-30,3,0.4,1.0,26,9,2024,11.542857142857143,1
8184,234,2024-09-26,1,50,2,1,1,0,5.0,1,1,281.0,76.0,3.0,75.0,4,58,0,0,1.0,41-50,3,0.2,1.0,26,9,2024,9.471428571428572,1
8110,232,2024-09-26,0,25,0,0,0,0,11.4,4,3,198.0,86.0,1.0,42.0,2,46,0,0,0.75,21-30,3,0.3508771929824561,0.75,26,9,2024,12.457142857142856,0
8075,231,2024-09-26,1,60,1,2,1,0,20.2,3,3,300.0,33.0,4.0,79.0,3,81,3,1,1.0,51-60,3,0.1485148514851485,1.0,26,9,2024,21.271428571428572,1
8074,231,2024-09-26,0,60,1,2,1,0,5.7,1,1,300.0,75.0,0.0,33.0,4,85,4,0,1.0,51-60,3,0.17543859649122806,1.0,26,9,2024,18.957142857142856,1
584,18,2024-09-26,1,50,1,1,0,0,13.5,4,2,161.0,77.0,1.0,62.0,3,83,4,1,0.5,41-50,3,0.2962962962962963,0.5,26,9,2024,14.985714285714286,0
10000,291,2024-09-26,0,30,0,0,2,0,36.8,2,1,300.0,44.0,3.0,27.0,2,61,3,0,0.5,21-30,3,0.05434782608695653,0.5,26,9,2024,21.157142857142855,0
10001,291,2024-09-26,1,30,0,0,2,0,22.5,4,2,300.0,44.0,2.0,91.0,3,67,4,1,0.5,21-30,3,0.17777777777777778,0.5,26,9,2024,19.3,0
10002,291,2024-09-26,2,30,0,0,2,0,18.5,3,2,300.0,61.0,2.0,61.0,4,56,1,1,0.6666666666666666,21-30,3,0.16216216216216217,0.6666666666666666,26,9,2024,20.071428571428573,0
8076,231,2024-09-26,2,60,1,2,1,0,5.2,4,1,30.0,43.0,0.0,68.0,4,67,2,1,0.25,51-60,3,0.7692307692307692,0.25,26,9,2024,16.45714285714286,0
623,19,2024-09-26,1,30,1,2,1,0,20.7,3,0,0.0,22.0,1.0,57.0,5,68,2,0,0.0,21-30,3,0.14492753623188406,0.0,26,9,2024,19.457142857142856,0
8234,236,2024-09-26,2,25,0,0,0,0,5.0,1,0,0.0,57.0,0.0,51.0,4,74,4,0,0.0,21-30,3,0.2,0.0,26,9,2024,15.8,0
523,16,2024-09-26,1,55,2,2,2,0,5.0,2,2,146.0,71.0,1.0,71.0,3,56,3,1,1.0,51-60,3,0.4,1.0,26,9,2024,17.014285714285712,1
11784,346,2024-09-26,2,35,0,0,0,0,9.8,2,0,0.0,39.0,3.0,60.0,3,71,3,1,0.0,31-40,3,0.2040816326530612,0.0,26,9,2024,21.928571428571427,0
8476,245,2024-09-26,2,55,1,1,2,0,5.0,5,3,105.0,55.0,0.0,92.0,5,31,2,0,0.6,51-60,3,1.0,0.6,26,9,2024,17.928571428571427,0
8475,245,2024-09-26,1,55,1,1,2,0,21.9,2,0,0.0,49.0,0.0,58.0,4,100,2,1,0.0,51-60,3,0.09132420091324202,0.0,26,9,2024,14.728571428571428,0
11783,346,2024-09-26,1,35,0,0,0,0,26.9,3,1,300.0,36.0,3.0,32.0,5,89,2,0,0.3333333333333333,31-40,3,0.11152416356877325,0.3333333333333333,26,9,2024,24.014285714285712,0
11782,346,2024-09-26,0,35,0,0,0,0,11.8,3,1,258.0,39.0,0.0,73.0,3,83,2,0,0.3333333333333333,31-40,3,0.2542372881355932,0.3333333333333333,26,9,2024,22.914285714285715,0
8404,242,2024-09-26,2,25,2,2,1,0,5.0,4,0,0.0,57.0,1.0,35.0,4,49,2,0,0.0,21-30,3,0.8,0.0,26,9,2024,20.199999999999996,0
8282,238,2024-09-26,2,50,2,0,1,0,32.7,6,4,300.0,50.0,0.0,51.0,3,87,2,0,0.6666666666666666,41-50,3,0.18348623853211007,0.6666666666666666,26,9,2024,22.271428571428572,0
8403,242,2024-09-26,0,25,2,2,1,0,28.4,3,0,0.0,38.0,3.0,72.0,5,68,2,0,0.0,21-30,3,0.10563380281690142,0.0,26,9,2024,21.257142857142856,0
8350,240,2024-09-26,2,35,0,1,2,0,26.0,1,0,0.0,90.0,0.0,49.0,3,85,2,0,0.0,31-40,3,0.038461538461538464,0.0,26,9,2024,15.014285714285714,0
9947,290,2024-09-26,0,40,1,1,2,0,14.9,2,1,300.0,56.0,0.0,39.0,5,71,4,1,0.5,31-40,3,0.1342281879194631,0.5,26,9,2024,15.414285714285713,0
9948,290,2024-09-26,2,40,1,1,2,0,16.6,2,2,300.0,59.0,0.0,86.0,4,62,3,0,1.0,31-40,3,0.12048192771084336,1.0,26,9,2024,17.071428571428573,1
491,15,2024-09-26,0,50,2,0,1,0,22.0,1,0,0.0,34.0,1.0,76.0,4,76,6,0,0.0,41-50,3,0.045454545454545456,0.0,26,9,2024,18.614285714285717,0
6856,197,2024-09-26,2,25,0,0,1,0,17.1,4,3,283.0,35.0,2.0,37.0,5,100,3,0,0.75,21-30,3,0.23391812865497075,0.75,26,9,2024,17.685714285714287,0
8310,239,2024-09-26,0,35,2,0,2,0,19.3,1,0,0.0,73.0,1.0,92.0,3,26,0,1,0.0,31-40,3,0.05181347150259067,0.0,26,9,2024,15.271428571428572,0
8373,241,2024-09-26,0,25,0,2,2,0,30.1,2,1,300.0,57.0,0.0,61.0,3,72,2,1,0.5,21-30,3,0.06644518272425248,0.5,26,9,2024,11.299999999999999,0
7996,229,2024-09-26,2,50,0,0,0,0,25.6,3,1,300.0,46.0,1.0,71.0,5,94,4,1,0.3333333333333333,41-50,3,0.1171875,0.3333333333333333,26,9,2024,18.385714285714283,0
7995,229,2024-09-26,0,50,0,0,0,0,23.9,2,1,300.0,21.0,4.0,74.0,4,72,1,0,0.5,41-50,3,0.08368200836820085,0.5,26,9,2024,16.885714285714283,0
10038,292,2024-09-26,1,35,0,0,1,0,10.5,3,1,204.0,48.0,3.0,41.0,5,39,3,0,0.3333333333333333,31-40,3,0.2857142857142857,0.3333333333333333,26,9,2024,15.657142857142857,0
7537,216,2024-09-26,2,30,2,0,1,0,5.9,2,2,221.0,60.0,1.4522642784724569,41.0,4,54,1,1,1.0,21-30,3,0.3389830508474576,1.0,26,9,2024,13.785714285714286,1
7536,216,2024-09-26,1,30,2,0,1,0,26.5,1,1,300.0,71.0,0.0,33.0,3,39,2,0,1.0,21-30,3,0.03773584905660377,1.0,26,9,2024,16.8,1
7535,216,2024-09-26,0,30,2,0,1,0,7.5,6,4,87.0,34.0,2.0,87.0,4,89,4,1,0.6666666666666666,21-30,3,0.8,0.6666666666666666,26,9,2024,17.157142857142855,0
859,27,2024-09-26,2,20,2,1,1,0,12.8,4,2,209.0,50.0,1.0,62.0,3,55,3,0,0.5,0-20,3,0.3125,0.5,26,9,2024,10.057142857142859,0
7508,215,2024-09-26,0,35,0,2,2,0,16.7,3,0,0.0,52.0,1.0,63.0,4,63,2,0,0.0,31-40,3,0.17964071856287425,0.0,26,9,2024,12.085714285714285,0
7481,214,2024-09-26,2,30,2,1,0,0,13.8,3,1,289.0,68.0,1.0,23.0,4,74,2,1,0.3333333333333333,21-30,3,0.21739130434782608,0.3333333333333333,26,9,2024,21.714285714285715,0
858,27,2024-09-26,0,20,2,1,1,0,5.0,4,2,45.0,46.0,1.0,53.0,4,30,2,0,0.5,0-20,3,0.8,0.5,26,9,2024,10.057142857142859,0
7480,214,2024-09-26,1,30,2,1,0,0,28.2,1,1,300.0,66.0,3.0,64.0,2,56,0,0,1.0,21-30,3,0.03546099290780142,1.0,26,9,2024,20.71428571428571,1
7429,213,2024-09-26,0,50,0,0,2,0,26.5,4,4,300.0,30.0,5.0,26.0,5,57,1,1,1.0,41-50,3,0.1509433962264151,1.0,26,9,2024,19.45714285714286,1
917,29,2024-09-26,1,45,1,2,0,0,18.5,1,1,300.0,41.0,1.0,65.0,5,78,1,1,1.0,41-50,3,0.05405405405405406,1.0,26,9,2024,17.985714285714288,1
10151,295,2024-09-26,1,40,0,0,2,0,5.0,4,1,30.0,46.0,2.0,66.0,5,56,2,1,0.25,31-40,3,0.8,0.25,26,9,2024,13.528571428571428,0
7387,212,2024-09-26,2,35,2,2,1,0,13.8,2,1,300.0,43.0,1.0,75.0,2,30,4,0,0.5,31-40,3,0.14492753623188406,0.5,26,9,2024,25.428571428571427,0
7386,212,2024-09-26,1,35,2,2,1,0,22.5,3,3,300.0,36.0,1.0,43.0,4,75,5,0,1.0,31-40,3,0.13333333333333333,1.0,26,9,2024,23.52857142857143,1
7385,212,2024-09-26,0,35,2,2,1,0,19.3,3,1,300.0,60.0,1.0,21.0,4,74,3,0,0.3333333333333333,31-40,3,0.15544041450777202,0.3333333333333333,26,9,2024,21.814285714285717,0
893,28,2024-09-26,1,20,2,2,2,0,5.4,2,0,0.0,15.0,2.0,74.0,5,56,4,0,0.0,0-20,3,0.37037037037037035,0.0,26,9,2024,13.714285714285714,0
11687,343,2024-09-26,2,60,2,1,2,0,26.8,4,3,300.0,49.0,2.0,71.0,3,86,2,1,0.75,51-60,3,0.14925373134328357,0.75,26,9,2024,20.514285714285716,0
839,26,2024-09-26,2,45,2,1,2,0,5.6,5,1,53.0,44.0,0.0,95.0,4,100,7,0,0.2,41-50,3,0.8928571428571429,0.2,26,9,2024,11.671428571428573,0
838,26,2024-09-26,0,45,2,1,2,0,13.4,3,1,270.0,19.0,3.0,85.0,3,47,6,0,0.3333333333333333,41-50,3,0.22388059701492538,0.3333333333333333,26,9,2024,12.87142857142857,0
727,23,2024-09-26,0,50,2,2,2,0,20.8,3,3,300.0,58.0,4.0,61.0,5,54,1,0,1.0,41-50,3,0.14423076923076922,1.0,26,9,2024,16.47142857142857,1
7891,226,2024-09-26,1,55,2,1,1,0,5.1,3,0,0.0,48.0,1.0,64.0,5,93,4,0,0.0,51-60,3,0.5882352941176471,0.0,26,9,2024,14.799999999999999,0
11720,344,2024-09-26,2,20,0,0,1,0,39.6,3,1,300.0,71.0,2.0,40.0,3,79,0,1,0.3333333333333333,0-20,3,0.07575757575757576,0.3333333333333333,26,9,2024,15.542857142857143,0
7860,225,2024-09-26,2,60,2,0,1,0,9.9,3,1,206.0,46.0,2.0,23.0,5,71,1,0,0.3333333333333333,51-60,3,0.30303030303030304,0.3333333333333333,26,9,2024,13.514285714285716,0
7859,225,2024-09-26,0,60,2,0,1,0,14.2,2,2,300.0,32.0,1.0,58.0,4,92,2,1,1.0,51-60,3,0.14084507042253522,1.0,26,9,2024,14.4,1
7820,224,2024-09-26,2,25,0,2,0,0,30.9,5,4,300.0,55.0,0.0,91.0,3,67,0,0,0.8,21-30,3,0.16181229773462785,0.8,26,9,2024,20.37142857142857,0
771,24,2024-09-26,2,60,2,1,0,0,6.0,1,1,300.0,44.0,4.0,23.0,3,77,5,1,1.0,51-60,3,0.16666666666666666,1.0,26,9,2024,13.0,1
7775,223,2024-09-26,1,40,2,0,0,0,30.6,4,2,300.0,50.0,2.0,62.0,4,55,3,1,0.5,31-40,3,0.13071895424836602,0.5,26,9,2024,23.74285714285714,0
7774,223,2024-09-26,0,40,2,0,0,0,29.8,5,3,300.0,22.0,0.0,88.0,4,69,2,0,0.6,31-40,3,0.16778523489932887,0.6,26,9,2024,27.214285714285715,0
7722,222,2024-09-26,1,35,2,0,1,0,32.0,4,0,0.0,41.0,1.0,72.0,4,40,10,0,0.0,31-40,3,0.125,0.0,26,9,2024,17.2,0
7721,222,2024-09-26,0,35,2,0,1,0,27.7,1,1,300.0,47.0,3.0,53.0,3,58,4,1,1.0,31-40,3,0.036101083032490974,1.0,26,9,2024,16.728571428571428,1
10085,293,2024-09-26,0,60,1,0,2,0,6.4,3,2,159.0,27.0,0.0,68.0,3,38,0,1,0.6666666666666666,51-60,3,0.46875,0.6666666666666666,26,9,2024,11.8,0
10086,293,2024-09-26,1,60,1,0,2,0,14.8,5,0,0.0,46.0,2.0,37.0,5,46,0,0,0.0,51-60,3,0.33783783783783783,0.0,26,9,2024,12.171428571428573,0
805,25,2024-09-26,0,60,0,1,1,0,30.7,3,0,0.0,48.0,3.0,22.0,3,71,5,0,0.0,51-60,3,0.09771986970684039,0.0,26,9,2024,14.771428571428572,0
7687,221,2024-09-26,0,60,0,0,0,0,34.6,2,1,300.0,75.0,3.0,80.0,4,43,4,0,0.5,51-60,3,0.057803468208092484,0.5,26,9,2024,14.942857142857141,0
8525,247,2024-09-26,2,55,2,2,0,0,7.2,3,2,162.0,83.0,1.0,28.0,5,77,1,1,0.6666666666666666,51-60,3,0.41666666666666663,0.6666666666666666,26,9,2024,17.257142857142856,0
7342,211,2024-09-26,0,45,2,0,2,0,22.1,3,2,300.0,53.0,2.0,58.0,4,73,3,0,0.6666666666666666,41-50,3,0.13574660633484162,0.6666666666666666,26,9,2024,23.5,0
9899,289,2024-09-26,2,45,2,2,1,0,5.0,1,0,0.0,18.0,1.0,39.0,5,95,1,0,0.0,41-50,3,0.2,0.0,26,9,2024,8.9,0
8570,248,2024-09-26,1,45,0,0,1,0,34.1,4,2,300.0,52.0,0.0,71.0,5,100,4,0,0.5,41-50,3,0.11730205278592375,0.5,26,9,2024,18.857142857142858,0
9717,284,2024-09-26,0,25,2,2,1,0,51.9,5,3,300.0,73.0,0.0,53.0,3,34,1,1,0.6,21-30,3,0.09633911368015415,0.6,26,9,2024,26.91428571428571,0
9718,284,2024-09-26,2,25,2,2,1,0,30.0,1,1,300.0,52.0,0.0,76.0,3,77,1,1,1.0,21-30,3,0.03333333333333333,1.0,26,9,2024,29.58571428571429,1
150,6,2024-09-26,1,60,1,0,1,0,18.1,1,0,0.0,44.0,0.0,27.0,4,67,5,0,0.0,51-60,3,0.055248618784530384,0.0,26,9,2024,15.242857142857144,0
9300,269,2024-09-26,2,25,0,1,0,0,20.7,3,2,300.0,61.0,2.0,28.0,5,100,5,0,0.6666666666666666,21-30,3,0.14492753623188406,0.6666666666666666,26,9,2024,23.942857142857143,0
11862,349,2024-09-26,2,30,2,0,0,0,41.4,1,1,300.0,53.0,0.0,44.0,4,50,4,1,1.0,21-30,3,0.024154589371980676,1.0,26,9,2024,12.914285714285713,1
11861,349,2024-09-26,0,30,2,0,0,0,17.2,2,2,300.0,67.0,1.0,70.0,4,64,2,0,1.0,21-30,3,0.11627906976744186,1.0,26,9,2024,13.985714285714284,1
9357,271,2024-09-26,0,25,2,2,0,0,41.3,4,0,0.0,39.0,4.0,30.0,4,89,5,1,0.0,21-30,3,0.09685230024213076,0.0,26,9,2024,24.24285714285714,0
9264,268,2024-09-26,1,20,2,2,2,0,36.7,3,1,300.0,74.0,3.0,80.0,4,86,3,0,0.3333333333333333,0-20,3,0.08174386920980926,0.3333333333333333,26,9,2024,16.771428571428572,0
186,7,2024-09-26,1,35,1,2,1,0,7.8,2,0,0.0,46.0,1.0,84.0,3,52,3,1,0.0,31-40,3,0.25641025641025644,0.0,26,9,2024,11.328571428571427,0
9214,266,2024-09-26,2,45,1,1,1,0,13.8,2,0,0.0,33.0,0.0,51.0,3,44,5,0,0.0,41-50,3,0.14492753623188406,0.0,26,9,2024,9.185714285714285,0
9196,265,2024-09-26,2,60,1,2,1,0,15.4,4,3,257.0,46.0,0.0,82.0,3,48,3,0,0.75,51-60,3,0.2597402597402597,0.75,26,9,2024,10.642857142857142,0
187,7,2024-09-26,2,35,1,2,1,0,21.8,3,2,300.0,48.0,2.0,41.0,2,62,1,1,0.6666666666666666,31-40,3,0.13761467889908258,0.6666666666666666,26,9,2024,11.828571428571431,0
9154,264,2024-09-26,2,45,0,0,0,0,5.0,1,1,300.0,23.0,1.0,42.0,5,92,2,0,1.0,41-50,3,0.2,1.0,26,9,2024,18.157142857142855,1
248,8,2024-09-26,0,20,0,0,2,0,18.8,5,4,225.0,77.0,0.0,94.0,5,58,1,1,0.8,0-20,3,0.26595744680851063,0.8,26,9,2024,25.457142857142856,0
9263,268,2024-09-26,0,20,2,2,2,0,18.8,1,0,0.0,57.0,0.0,44.0,5,67,1,0,0.0,0-20,3,0.05319148936170213,0.0,26,9,2024,17.12857142857143,0
249,8,2024-09-26,1,20,0,0,2,0,17.3,4,4,281.0,36.0,2.0,83.0,3,33,4,0,1.0,0-20,3,0.23121387283236994,1.0,26,9,2024,24.485714285714288,1
9383,272,2024-09-26,0,25,1,2,1,0,5.0,4,1,91.0,77.0,1.0,27.0,5,78,2,1,0.25,21-30,3,0.8,0.25,26,9,2024,16.014285714285716,0
9385,272,2024-09-26,2,25,1,2,1,0,18.5,1,0,0.0,51.42735259334347,1.0,48.0,5,60,2,1,0.0,21-30,3,0.05405405405405406,0.0,26,9,2024,16.0,0
9629,282,2024-09-26,2,30,1,0,1,0,9.0,2,2,269.0,70.0,1.0,82.0,4,84,2,1,1.0,21-30,3,0.2222222222222222,1.0,26,9,2024,16.62857142857143,1
9628,282,2024-09-26,1,30,1,0,1,0,5.0,1,1,269.0,45.0,1.0,50.0,4,80,6,1,1.0,21-30,3,0.2,1.0,26,9,2024,15.257142857142858,1
9627,282,2024-09-26,0,30,1,0,1,0,13.4,2,2,300.0,34.0,2.0,49.0,4,65,3,0,1.0,21-30,3,0.14925373134328357,1.0,26,9,2024,14.628571428571428,1
9664,283,2024-09-26,0,20,1,0,1,0,5.0,4,0,0.0,46.0,4.0,35.0,3,41,4,0,0.0,0-20,3,0.8,0.0,26,9,2024,18.02857142857143,0
9665,283,2024-09-26,1,20,1,0,1,0,23.9,5,1,289.0,43.0,3.0,88.0,4,71,8,0,0.2,0-20,3,0.2092050209205021,0.2,26,9,2024,18.5,0
9666,283,2024-09-26,2,20,1,0,1,0,12.5,2,0,0.0,39.0,3.0,51.0,3,69,1,0,0.0,0-20,3,0.16,0.0,26,9,2024,16.74285714285714,0
9384,272,2024-09-26,1,25,1,2,1,0,32.0,3,1,300.0,64.0,2.0,63.0,4,71,0,0,0.3333333333333333,21-30,3,0.09375,0.3333333333333333,26,9,2024,17.82857142857143,0
11895,350,2024-09-26,2,55,0,0,2,0,11.0,2,2,300.0,65.0,0.0,67.0,4,59,3,0,1.0,51-60,3,0.18181818181818182,1.0,26,9,2024,13.728571428571428,1
79,3,2024-09-26,0,55,1,0,1,0,18.1,2,0,0.0,27.0,3.0,83.0,4,66,4,0,0.0,51-60,3,0.11049723756906077,0.0,26,9,2024,10.928571428571429,0
80,3,2024-09-26,2,55,1,0,1,0,5.0,3,2,157.0,46.0,2.0,42.0,5,100,2,1,0.6666666666666666,51-60,3,0.6,0.6666666666666666,26,9,2024,10.928571428571429,0
9451,275,2024-09-26,2,35,0,2,1,0,17.3,2,0,0.0,81.0,1.0,52.0,4,65,0,1,0.0,31-40,3,0.11560693641618497,0.0,26,9,2024,13.485714285714286,0
9450,275,2024-09-26,1,35,0,2,1,0,5.0,1,1,300.0,95.0,0.0,74.0,5,63,3,1,1.0,31-40,3,0.2,1.0,26,9,2024,11.857142857142858,1
9449,275,2024-09-26,0,35,0,2,1,0,23.4,4,2,300.0,66.0,0.0,38.0,3,87,2,1,0.5,31-40,3,0.17094017094017094,0.5,26,9,2024,13.285714285714286,0
125,5,2024-09-26,2,30,1,1,0,0,16.4,4,3,266.0,57.0,0.0,22.0,3,100,2,1,0.75,21-30,3,0.24390243902439027,0.75,26,9,2024,12.828571428571431,0
27,1,2024-09-26,2,50,2,2,0,0,7.6,1,1,300.0,80.0,0.0,35.0,3,53,2,1,1.0,41-50,3,0.13157894736842105,1.0,26,9,2024,14.200000000000001,1
250,8,2024-09-26,2,20,0,0,2,0,15.7,4,3,167.0,64.0,2.0,93.0,4,80,4,1,0.75,0-20,3,0.25477707006369427,0.75,26,9,2024,25.0,0
9071,262,2024-09-26,1,45,1,1,1,0,5.0,6,2,35.0,27.0,2.0,62.0,4,98,2,0,0.3333333333333333,41-50,3,1.2,0.3333333333333333,26,9,2024,17.34285714285714,0
9070,262,2024-09-26,0,45,1,1,1,0,7.4,3,1,140.0,40.0,1.0,66.0,4,84,4,1,0.3333333333333333,41-50,3,0.4054054054054054,0.3333333333333333,26,9,2024,15.400000000000002,0
8781,254,2024-09-26,0,35,2,0,0,0,24.8,1,0,0.0,61.0,2.0,24.0,5,100,3,0,0.0,31-40,3,0.04032258064516129,0.0,26,9,2024,24.785714285714285,0
369,11,2024-09-26,1,55,0,1,1,0,19.8,5,2,275.0,50.0,3.0,63.0,4,30,5,1,0.4,51-60,3,0.25252525252525254,0.4,26,9,2024,19.257142857142856,0
8740,253,2024-09-26,1,20,1,2,2,0,21.2,1,0,0.0,10.0,5.0,57.47041445091585,3,94,3,1,0.0,0-20,3,0.04716981132075472,0.0,26,9,2024,21.071428571428573,0
389,12,2024-09-26,2,20,2,2,1,0,19.8,2,1,300.0,76.0,3.0,53.0,3,87,5,1,0.5,0-20,3,0.10101010101010101,0.5,26,9,2024,11.200000000000001,0
8703,252,2024-09-26,2,25,0,0,1,0,24.0,2,0,0.0,75.0,0.0,62.0,3,20,3,0,0.0,21-30,3,0.08333333333333333,0.0,26,9,2024,21.014285714285712,0
9862,287,2024-09-26,1,50,0,2,2,0,26.9,1,1,300.0,55.0,2.0,21.0,4,83,3,1,1.0,41-50,3,0.03717472118959108,1.0,26,9,2024,21.942857142857143,1
8782,254,2024-09-26,1,35,2,0,0,0,38.0,3,2,300.0,69.0,2.0,82.0,4,84,2,1,0.6666666666666666,31-40,3,0.07894736842105263,0.6666666666666666,26,9,2024,26.82857142857143,0
9863,287,2024-09-26,2,50,0,2,2,0,26.2,1,1,300.0,38.0,3.0,65.0,3,90,1,1,1.0,41-50,3,0.03816793893129771,1.0,26,9,2024,23.557142857142853,1
